#date,rate
2010-05-28,0.53
2010-05-31,0.533
2010-06-01,0.531
2010-06-02,0.533
2010-06-03,0.534
2010-06-04,0.536
2010-06-07,0.538
2010-06-08,0.54
2010-06-09,0.542
2010-06-10,0.544
2010-06-11,0.547
2010-06-14,0.549
2010-06-15,0.552
2010-06-16,0.553
2010-06-17,0.555
2010-06-18,0.556
2010-06-21,0.558
2010-06-22,0.559
2010-06-23,0.562
2010-06-24,0.566
2010-06-25,0.57
2010-06-28,0.576
2010-06-29,0.581
2010-06-30,0.585
2010-07-01,0.6
2010-07-02,0.606
2010-07-05,0.608
2010-07-06,0.612
2010-07-07,0.617
2010-07-08,0.626
2010-07-09,0.639
2010-07-12,0.644
2010-07-13,0.652
2010-07-14,0.658
2010-07-15,0.664
2010-07-16,0.681
2010-07-19,0.69
2010-07-20,0.697
2010-07-21,0.704
2010-07-22,0.707
2010-07-23,0.709
2010-07-26,0.712
2010-07-27,0.715
2010-07-28,0.719
2010-07-29,0.723
2010-07-30,0.724
2010-08-02,0.727
2010-08-03,0.729
2010-08-04,0.73
2010-08-05,0.733
2010-08-06,0.733
2010-08-09,0.733
2010-08-10,0.734
2010-08-11,0.734
2010-08-12,0.731
2010-08-13,0.73
2010-08-16,0.729
2010-08-17,0.727
2010-08-18,0.727
2010-08-19,0.726
2010-08-20,0.724
2010-08-23,0.724
2010-08-24,0.722
2010-08-25,0.721
2010-08-26,0.719
2010-08-27,0.717
2010-08-30,0.716
2010-08-31,0.715
2010-09-01,0.713
2010-09-02,0.712
2010-09-03,0.711
2010-09-06,0.710
2010-09-07,0.710
2010-09-08,0.710
2010-09-09,0.710
2010-09-10,0.709
2010-09-13,0.709
2010-09-14,0.709
2010-09-15,0.710
2010-09-16,0.712
2010-09-17,0.712
2010-09-20,0.711
2010-09-21,0.710
2010-09-22,0.711
2010-09-23,0.711
2010-09-24,0.712
2010-09-27,0.712
2010-09-28,0.714
2010-09-29,0.714
2010-09-30,0.718
2010-10-01,0.774
2010-10-04,0.789
2010-10-05,0.791
2010-10-06,0.795
2010-10-07,0.804
2010-10-08,0.811
2010-10-11,0.819
2010-10-12,0.824
2010-10-13,0.828
2010-10-14,0.830
2010-10-15,0.836
2010-10-18,0.844
2010-10-19,0.851
2010-10-20,0.861
2010-10-21,0.870
2010-10-22,0.876
2010-10-25,0.880
2010-10-26,0.886
2010-10-27,0.894
2010-10-28,0.905
2010-10-29,0.912
2010-11-01,0.917
2010-11-02,0.919
2010-11-03,0.921
2010-11-04,0.926
2010-11-05,0.927
2010-11-08,0.931
2010-11-09,0.931
2010-11-10,0.932
2010-11-11,0.935
2010-11-12,0.935
2010-11-15,0.935
2010-11-16,0.933
2010-11-17,0.931
2010-11-18,0.928
2010-11-19,0.924
2010-11-22,0.923
2010-11-23,0.921
2010-11-24,0.917
2010-11-25,0.916
2010-11-26,0.914
2010-11-29,0.912
2010-11-30,0.914
2010-12-01,0.915
2010-12-02,0.916
2010-12-03,0.916
2010-12-06,0.917
2010-12-07,0.918
2010-12-08,0.917
2010-12-09,0.917
2010-12-10,0.917
2010-12-13,0.915
2010-12-14,0.913
2010-12-15,0.913
2010-12-16,0.912
2010-12-17,0.911
2010-12-20,0.909
2010-12-21,0.909
2010-12-22,0.909
2010-12-23,0.902
2010-12-24,0.901
2010-12-27,0.902
2010-12-28,0.901
2010-12-29,0.900
2010-12-30,0.893
2010-12-31,0.885
2011-01-03,0.876
2011-01-04,0.87
2011-01-05,0.867
2011-01-06,0.866
2011-01-07,0.864
2011-01-10,0.86
2011-01-11,0.857
2011-01-12,0.858
2011-01-13,0.863
2011-01-14,0.872
2011-01-17,0.874
2011-01-18,0.879
2011-01-19,0.881
2011-01-20,0.884
2011-01-21,0.895
2011-01-24,0.903
2011-01-25,0.907
2011-01-26,0.93
2011-01-27,0.937
2011-01-28,0.944
2011-01-31,0.956
2011-02-01,0.972
2011-02-02,0.969
2011-02-03,0.972
2011-02-04,0.975
2011-02-07,0.973
2011-02-08,0.969
2011-02-09,0.985
2011-02-10,0.984
2011-02-11,0.981
2011-02-14,0.977
2011-02-15,0.974
2011-02-16,0.969
2011-02-17,0.963
2011-02-18,0.955
2011-02-21,0.955
2011-02-22,0.956
2011-02-23,0.958
2011-02-24,0.958
2011-02-25,0.96
2011-02-28,0.958
2011-03-01,0.96
2011-03-02,0.958
2011-03-03,0.96
2011-03-04,1.016
2011-03-07,1.025
2011-03-08,1.03
2011-03-09,1.027
2011-03-10,1.026
2011-03-11,1.022
2011-03-14,1.023
2011-03-15,1.019
2011-03-16,1.021
2011-03-17,1.021
2011-03-18,1.023
2011-03-21,1.027
2011-03-22,1.032
2011-03-23,1.037
2011-03-24,1.045
2011-03-25,1.053
2011-03-28,1.062
2011-03-29,1.073
2011-03-30,1.084
2011-03-31,1.092
2011-04-01,1.101
2011-04-04,1.108
2011-04-05,1.118
2011-04-06,1.127
2011-04-07,1.141
2011-04-08,1.158
2011-04-11,1.178
2011-04-12,1.189
2011-04-13,1.197
2011-04-14,1.203
2011-04-15,1.206
2011-04-18,1.211
2011-04-19,1.216
2011-04-20,1.225
2011-04-21,1.233
2011-04-26,1.238
2011-04-27,1.247
2011-04-28,1.261
2011-04-29,1.27
2011-05-02,1.279
2011-05-03,1.285
2011-05-04,1.291
2011-05-05,1.299
2011-05-06,1.294
2011-05-09,1.296
2011-05-10,1.296
2011-05-11,1.287
2011-05-12,1.286
2011-05-13,1.288
2011-05-16,1.29
2011-05-17,1.29
2011-05-18,1.291
2011-05-19,1.295
2011-05-20,1.297
2011-05-23,1.295
2011-05-24,1.296
2011-05-25,1.297
2011-05-26,1.294
2011-05-27,1.289
2011-05-30,1.29
2011-05-31,1.293
2011-06-01,1.293
2011-06-02,1.298
2011-06-03,1.297
2011-06-06,1.3
2011-06-07,1.304
2011-06-08,1.316
2011-06-09,1.333
2011-06-10,1.344
2011-06-13,1.347
2011-06-14,1.354
2011-06-15,1.358
2011-06-16,1.366
2011-06-17,1.378
2011-06-20,1.387
2011-06-21,1.399
2011-06-22,1.401
2011-06-23,1.4
2011-06-24,1.402
2011-06-27,1.399
2011-06-28,1.405
2011-06-29,1.409
2011-06-30,1.414
2011-07-01,1.42
2011-07-04,1.425
2011-07-05,1.43
2011-07-06,1.433
2011-07-07,1.451
2011-07-08,1.471
2011-07-11,1.486
2011-07-12,1.483
2011-07-13,1.494
2011-07-14,1.495
2011-07-15,1.496
2011-07-18,1.498
2011-07-19,1.5
2011-07-20,1.491
2011-07-21,1.494
2011-07-22,1.496
2011-07-25,1.501
2011-07-26,1.502
2011-07-27,1.498
2011-07-28,1.496
2011-07-29,1.494
2011-08-01,1.495
2011-08-02,1.493
2011-08-03,1.49
2011-08-04,1.491
2011-08-05,1.457
2011-08-08,1.455
2011-08-09,1.448
2011-08-10,1.438
2011-08-11,1.425
2011-08-12,1.423
2011-08-15,1.424
2011-08-16,1.422
2011-08-17,1.419
2011-08-18,1.416
2011-08-19,1.416
2011-08-22,1.417
2011-08-23,1.418
2011-08-24,1.418
2011-08-25,1.417
2011-08-26,1.419
2011-08-29,1.418
2011-08-30,1.418
2011-08-31,1.419
2011-09-01,1.42
2011-09-02,1.42
2011-09-05,1.416
2011-09-06,1.413
2011-09-07,1.412
2011-09-08,1.412
2011-09-09,1.412
2011-09-12,1.409
2011-09-13,1.409
2011-09-14,1.409
2011-09-15,1.411
2011-09-16,1.414
2011-09-19,1.415
2011-09-20,1.416
2011-09-21,1.418
2011-09-22,1.415
2011-09-23,1.416
2011-09-26,1.415
2011-09-27,1.418
2011-09-28,1.423
2011-09-29,1.423
2011-09-30,1.425
2011-10-03,1.426
2011-10-04,1.426
2011-10-05,1.428
2011-10-06,1.425
2011-10-07,1.432
2011-10-10,1.433
2011-10-11,1.435
2011-10-12,1.434
2011-10-13,1.435
2011-10-14,1.437
2011-10-17,1.439
2011-10-18,1.437
2011-10-19,1.439
2011-10-20,1.44
2011-10-21,1.44
2011-10-24,1.442
2011-10-25,1.441
2011-10-26,1.44
2011-10-27,1.441
2011-10-28,1.452
2011-10-31,1.451
2011-11-01,1.449
2011-11-02,1.448
2011-11-03,1.445
2011-11-04,1.351
2011-11-07,1.333
2011-11-08,1.329
2011-11-09,1.324
2011-11-10,1.315
2011-11-11,1.313
2011-11-14,1.311
2011-11-15,1.309
2011-11-16,1.31
2011-11-17,1.311
2011-11-18,1.313
2011-11-21,1.311
2011-11-22,1.311
2011-11-23,1.311
2011-11-24,1.311
2011-11-25,1.312
2011-11-28,1.312
2011-11-29,1.315
2011-11-30,1.309
2011-12-01,1.304
2011-12-02,1.303
2011-12-05,1.306
2011-12-06,1.307
2011-12-07,1.307
2011-12-08,1.304
2011-12-09,1.275
2011-12-12,1.268
2011-12-13,1.26
2011-12-14,1.254
2011-12-15,1.252
2011-12-16,1.25
2011-12-19,1.249
2011-12-20,1.249
2011-12-21,1.249
2011-12-22,1.243
2011-12-23,1.235
2011-12-27,1.225
2011-12-28,1.215
2011-12-29,1.193
2011-12-30,1.178
2012-01-02,1.165
2012-01-03,1.152
2012-01-04,1.137
2012-01-05,1.122
2012-01-06,1.105
2012-01-09,1.092
2012-01-10,1.083
2012-01-11,1.073
2012-01-12,1.057
2012-01-13,1.042
2012-01-16,1.029
2012-01-17,1.017
2012-01-18,1.004
2012-01-19,0.992
2012-01-20,0.979
2012-01-23,0.967
2012-01-24,0.957
2012-01-25,0.949
2012-01-26,0.939
2012-01-27,0.934
2012-01-30,0.928
2012-01-31,0.918
2012-02-01,0.907
2012-02-02,0.899
2012-02-03,0.891
2012-02-06,0.885
2012-02-07,0.875
2012-02-08,0.866
2012-02-09,0.858
2012-02-10,0.85
2012-02-13,0.842
2012-02-14,0.836
2012-02-15,0.83
2012-02-16,0.825
2012-02-17,0.82
2012-02-20,0.814
2012-02-21,0.808
2012-02-22,0.802
2012-02-23,0.794
2012-02-24,0.786
2012-02-27,0.777
2012-02-28,0.772
2012-02-29,0.766
2012-03-01,0.75
2012-03-02,0.736
2012-03-05,0.722
2012-03-06,0.71
2012-03-07,0.702
2012-03-08,0.693
2012-03-09,0.683
2012-03-12,0.673
2012-03-13,0.666
2012-03-14,0.662
2012-03-15,0.653
2012-03-16,0.646
2012-03-19,0.638
2012-03-20,0.628
2012-03-21,0.62
2012-03-22,0.614
2012-03-23,0.609
2012-03-26,0.603
2012-03-27,0.599
2012-03-28,0.594
2012-03-29,0.588
2012-03-30,0.583
2012-04-02,0.578
2012-04-03,0.575
2012-04-04,0.572
2012-04-05,0.571
2012-04-10,0.57
2012-04-11,0.566
2012-04-12,0.563
2012-04-13,0.56
2012-04-16,0.557
2012-04-17,0.554
2012-04-18,0.55
2012-04-19,0.546
2012-04-20,0.543
2012-04-23,0.541
2012-04-24,0.539
2012-04-25,0.534
2012-04-26,0.531
2012-04-27,0.526
2012-04-30,0.519
2012-05-02,0.514
2012-05-03,0.511
2012-05-04,0.511
2012-05-07,0.509
2012-05-08,0.508
2012-05-09,0.507
2012-05-10,0.504
2012-05-11,0.503
2012-05-14,0.501
2012-05-15,0.5
2012-05-16,0.498
2012-05-17,0.498
2012-05-18,0.497
2012-05-21,0.496
2012-05-22,0.495
2012-05-23,0.494
2012-05-24,0.491
2012-05-25,0.489
2012-05-28,0.488
2012-05-29,0.489
2012-05-30,0.489
2012-05-31,0.487
2012-06-01,0.486
2012-06-04,0.485
2012-06-05,0.485
2012-06-06,0.485
2012-06-07,0.484
2012-06-08,0.483
2012-06-11,0.483
2012-06-12,0.483
2012-06-13,0.484
2012-06-14,0.484
2012-06-15,0.483
2012-06-18,0.481
2012-06-19,0.48
2012-06-20,0.482
2012-06-21,0.479
2012-06-22,0.478
2012-06-25,0.477
2012-06-26,0.476
2012-06-27,0.476
2012-06-28,0.475
2012-06-29,0.475
2012-07-02,0.473
2012-07-03,0.471
2012-07-04,0.466
2012-07-05,0.462
2012-07-06,0.364
2012-07-09,0.348
2012-07-10,0.337
2012-07-11,0.328
2012-07-12,0.315
2012-07-13,0.307
2012-07-16,0.302
2012-07-17,0.296
2012-07-18,0.292
2012-07-19,0.289
2012-07-20,0.282
2012-07-23,0.275
2012-07-24,0.271
2012-07-25,0.263
2012-07-26,0.259
2012-07-27,0.256
2012-07-30,0.244
2012-07-31,0.238
2012-08-01,0.233
2012-08-02,0.228
2012-08-03,0.228
2012-08-06,0.228
2012-08-07,0.226
2012-08-08,0.224
2012-08-09,0.22
2012-08-10,0.215
2012-08-13,0.212
2012-08-14,0.21
2012-08-15,0.208
2012-08-16,0.206
2012-08-17,0.206
2012-08-20,0.202
2012-08-21,0.197
2012-08-22,0.193
2012-08-23,0.189
2012-08-24,0.185
2012-08-27,0.184
2012-08-28,0.182
2012-08-29,0.181
2012-08-30,0.179
2012-08-31,0.177
2012-09-03,0.179
2012-09-04,0.178
2012-09-05,0.177
2012-09-06,0.177
2012-09-07,0.176
2012-09-10,0.175
2012-09-11,0.175
2012-09-12,0.174
2012-09-13,0.172
2012-09-14,0.173
2012-09-17,0.172
2012-09-18,0.171
2012-09-19,0.169
2012-09-20,0.166
2012-09-21,0.163
2012-09-24,0.162
2012-09-25,0.161
2012-09-26,0.161
2012-09-27,0.159
2012-09-28,0.158
2012-10-01,0.159
2012-10-02,0.158
2012-10-03,0.157
2012-10-04,0.155
2012-10-05,0.155
2012-10-08,0.155
2012-10-09,0.155
2012-10-10,0.155
2012-10-11,0.154
2012-10-12,0.155
2012-10-15,0.154
2012-10-16,0.153
2012-10-17,0.152
2012-10-18,0.151
2012-10-19,0.15
2012-10-22,0.15
2012-10-23,0.15
2012-10-24,0.15
2012-10-25,0.149
2012-10-26,0.149
2012-10-29,0.148
2012-10-30,0.149
2012-10-31,0.148
2012-11-01,0.148
2012-11-02,0.148
2012-11-05,0.147
2012-11-06,0.146
2012-11-07,0.145
2012-11-08,0.144
2012-11-09,0.144
2012-11-12,0.144
2012-11-13,0.145
2012-11-14,0.144
2012-11-15,0.143
2012-11-16,0.143
2012-11-19,0.143
2012-11-20,0.144
2012-11-21,0.144
2012-11-22,0.144
2012-11-23,0.144
2012-11-26,0.143
2012-11-27,0.143
2012-11-28,0.144
2012-11-29,0.148
2012-11-30,0.148
2012-12-03,0.148
2012-12-04,0.148
2012-12-05,0.148
2012-12-06,0.148
2012-12-07,0.147
2012-12-10,0.146
2012-12-11,0.146
2012-12-12,0.147
2012-12-13,0.146
2012-12-14,0.146
2012-12-17,0.147
2012-12-18,0.147
2012-12-19,0.146
2012-12-20,0.147
2012-12-21,0.148
2012-12-24,0.148
2012-12-27,0.148
2012-12-28,0.148
2012-12-31,0.148
2013-01-02,0.15
2013-01-03,0.15
2013-01-04,0.154
2013-01-07,0.155
2013-01-08,0.155
2013-01-09,0.156
2013-01-10,0.155
2013-01-11,0.158
2013-01-14,0.16
2013-01-15,0.163
2013-01-16,0.162
2013-01-17,0.163
2013-01-18,0.166
2013-01-21,0.166
2013-01-22,0.166
2013-01-23,0.166
2013-01-24,0.167
2013-01-25,0.167
2013-01-28,0.174
2013-01-29,0.176
2013-01-30,0.179
2013-01-31,0.18
2013-02-01,0.181
2013-02-04,0.18
2013-02-05,0.179
2013-02-06,0.179
2013-02-07,0.178
2013-02-08,0.176
2013-02-11,0.176
2013-02-12,0.175
2013-02-13,0.176
2013-02-14,0.176
2013-02-15,0.176
2013-02-18,0.175
2013-02-19,0.173
2013-02-20,0.173
2013-02-21,0.173
2013-02-22,0.173
2013-02-25,0.17
2013-02-26,0.169
2013-02-27,0.169
2013-02-28,0.169
2013-03-01,0.166
2013-03-04,0.164
2013-03-05,0.163
2013-03-06,0.162
2013-03-07,0.162
2013-03-08,0.162
2013-03-11,0.163
2013-03-12,0.163
2013-03-13,0.163
2013-03-14,0.164
2013-03-15,0.165
2013-03-18,0.166
2013-03-19,0.167
2013-03-20,0.17
2013-03-21,0.17
2013-03-22,0.172
2013-03-25,0.172
2013-03-26,0.172
2013-03-27,0.17
2013-03-28,0.17
2013-04-02,0.17
2013-04-03,0.171
2013-04-04,0.17
2013-04-05,0.17
2013-04-08,0.171
2013-04-09,0.171
2013-04-10,0.171
2013-04-11,0.171
2013-04-12,0.17
2013-04-15,0.17
2013-04-16,0.17
2013-04-17,0.17
2013-04-18,0.169
2013-04-19,0.168
2013-04-22,0.168
2013-04-23,0.168
2013-04-24,0.168
2013-04-25,0.167
2013-04-26,0.167
2013-04-29,0.166
2013-04-30,0.165
2013-05-02,0.165
2013-05-03,0.159
2013-05-06,0.159
2013-05-07,0.159
2013-05-08,0.16
2013-05-09,0.16
2013-05-10,0.161
2013-05-13,0.162
2013-05-14,0.162
2013-05-15,0.162
2013-05-16,0.162
2013-05-17,0.16
2013-05-20,0.159
2013-05-21,0.159
2013-05-22,0.159
2013-05-23,0.159
2013-05-24,0.16
2013-05-27,0.16
2013-05-28,0.159
2013-05-29,0.159
2013-05-30,0.16
2013-05-31,0.16
2013-06-03,0.16
2013-06-04,0.161
2013-06-05,0.161
2013-06-06,0.16
2013-06-07,0.163
2013-06-10,0.163
2013-06-11,0.164
2013-06-12,0.165
2013-06-13,0.166
2013-06-14,0.167
2013-06-17,0.168
2013-06-18,0.169
2013-06-19,0.17
2013-06-20,0.172
2013-06-21,0.174
2013-06-24,0.177
2013-06-25,0.18
2013-06-26,0.177
2013-06-27,0.176
2013-06-28,0.176
2013-07-01,0.178
2013-07-02,0.179
2013-07-03,0.179
2013-07-04,0.18
2013-07-05,0.177
2013-07-08,0.174
2013-07-09,0.174
2013-07-10,0.173
2013-07-11,0.173
2013-07-12,0.173
2013-07-15,0.173
2013-07-16,0.174
2013-07-17,0.173
2013-07-18,0.173
2013-07-19,0.174
2013-07-22,0.176
2013-07-23,0.18
2013-07-24,0.181
2013-07-25,0.18
2013-07-26,0.18
2013-07-29,0.179
2013-07-30,0.181
2013-07-31,0.182
2013-08-01,0.181
2013-08-02,0.18
2013-08-05,0.18
2013-08-06,0.18
2013-08-07,0.18
2013-08-08,0.18
2013-08-09,0.18
2013-08-12,0.178
2013-08-13,0.177
2013-08-14,0.177
2013-08-15,0.177
2013-08-16,0.177
2013-08-19,0.176
2013-08-20,0.176
2013-08-21,0.175
2013-08-22,0.175
2013-08-23,0.175
2013-08-26,0.175
2013-08-27,0.175
2013-08-28,0.175
2013-08-29,0.175
2013-08-30,0.175
2013-09-02,0.176
2013-09-03,0.176
2013-09-04,0.176
2013-09-05,0.176
2013-09-06,0.175
2013-09-09,0.175
2013-09-10,0.175
2013-09-11,0.175
2013-09-12,0.174
2013-09-13,0.173
2013-09-16,0.173
2013-09-17,0.173
2013-09-18,0.174
2013-09-19,0.174
2013-09-20,0.174
2013-09-23,0.174
2013-09-24,0.174
2013-09-25,0.174
2013-09-26,0.174
2013-09-27,0.172
2013-09-30,0.172
2013-10-01,0.172
2013-10-02,0.172
2013-10-03,0.172
2013-10-04,0.172
2013-10-07,0.171
2013-10-08,0.171
2013-10-09,0.171
2013-10-10,0.171
2013-10-11,0.171
2013-10-14,0.17
2013-10-15,0.17
2013-10-16,0.17
2013-10-17,0.17
2013-10-18,0.17
2013-10-21,0.17
2013-10-22,0.17
2013-10-23,0.171
2013-10-24,0.171
2013-10-25,0.174
2013-10-28,0.175
2013-10-29,0.176
2013-10-30,0.178
2013-10-31,0.181
2013-11-01,0.178
2013-11-04,0.18
2013-11-05,0.179
2013-11-06,0.18
2013-11-07,0.179
2013-11-08,0.171
2013-11-11,0.173
2013-11-12,0.172
2013-11-13,0.172
2013-11-14,0.171
2013-11-15,0.171
2013-11-18,0.172
2013-11-19,0.172
2013-11-20,0.171
2013-11-21,0.171
2013-11-22,0.179
2013-11-25,0.184
2013-11-26,0.19
2013-11-27,0.19
2013-11-28,0.194
2013-11-29,0.197
2013-12-02,0.199
2013-12-03,0.202
2013-12-04,0.203
2013-12-05,0.205
2013-12-06,0.213
2013-12-09,0.221
2013-12-10,0.228
2013-12-11,0.233
2013-12-12,0.242
2013-12-13,0.25
2013-12-16,0.26
2013-12-17,0.268
2013-12-18,0.269
2013-12-19,0.265
2013-12-20,0.265
2013-12-23,0.267
2013-12-24,0.268
2013-12-27,0.268
2013-12-30,0.258
2013-12-31,0.255
2014-01-02,0.251
2014-01-03,0.247
2014-01-06,0.244
2014-01-07,0.242
2014-01-08,0.243
2014-01-09,0.245
2014-01-10,0.247
2014-01-13,0.247
2014-01-14,0.247
2014-01-15,0.255
2014-01-16,0.267
2014-01-17,0.27
2014-01-20,0.27
2014-01-21,0.271
2014-01-22,0.27
2014-01-23,0.269
2014-01-24,0.269
2014-01-27,0.269
2014-01-28,0.271
2014-01-29,0.268
2014-01-30,0.265
2014-01-31,0.262
2014-02-03,0.254
2014-02-04,0.253
2014-02-05,0.252
2014-02-06,0.251
2014-02-07,0.256
2014-02-10,0.257
2014-02-11,0.258
2014-02-12,0.257
2014-02-13,0.253
2014-02-14,0.251
2014-02-17,0.251
2014-02-18,0.251
2014-02-19,0.251
2014-02-20,0.249
2014-02-21,0.251
2014-02-24,0.252
2014-02-25,0.252
2014-02-26,0.251
2014-02-27,0.249
2014-02-28,0.25
2014-03-03,0.252
2014-03-04,0.25
2014-03-05,0.249
2014-03-06,0.249
2014-03-07,0.261
2014-03-10,0.27
2014-03-11,0.268
2014-03-12,0.268
2014-03-13,0.267
2014-03-14,0.265
2014-03-17,0.268
2014-03-18,0.271
2014-03-19,0.274
2014-03-20,0.276
2014-03-21,0.279
2014-03-24,0.281
2014-03-25,0.281
2014-03-26,0.277
2014-03-27,0.277
2014-03-28,0.276
2014-03-31,0.278
2014-04-01,0.277
2014-04-02,0.281
2014-04-03,0.281
2014-04-04,0.287
2014-04-07,0.29
2014-04-08,0.288
2014-04-09,0.289
2014-04-10,0.289
2014-04-11,0.29
2014-04-14,0.29
2014-04-15,0.289
2014-04-16,0.287
2014-04-17,0.286
2014-04-22,0.288
2014-04-23,0.293
2014-04-24,0.297
2014-04-25,0.304
2014-04-28,0.305
2014-04-29,0.308
2014-04-30,0.299
2014-05-02,0.297
2014-05-05,0.297
2014-05-06,0.297
2014-05-07,0.3
2014-05-08,0.299
2014-05-09,0.3
2014-05-12,0.3
2014-05-13,0.301
2014-05-14,0.295
2014-05-15,0.287
2014-05-16,0.286
2014-05-19,0.287
2014-05-20,0.286
2014-05-21,0.289
2014-05-22,0.288
2014-05-23,0.287
2014-05-26,0.286
2014-05-27,0.286
2014-05-28,0.284
2014-05-29,0.28
2014-05-30,0.281
2014-06-02,0.281
2014-06-03,0.278
2014-06-04,0.27
2014-06-05,0.26
2014-06-06,0.232
2014-06-09,0.227
2014-06-10,0.225
2014-06-11,0.218
2014-06-12,0.198
2014-06-13,0.186
2014-06-16,0.173
2014-06-17,0.167
2014-06-18,0.165
2014-06-19,0.161
2014-06-20,0.161
2014-06-23,0.159
2014-06-24,0.158
2014-06-25,0.157
2014-06-26,0.158
2014-06-27,0.157
2014-06-30,0.157
2014-07-01,0.156
2014-07-02,0.154
2014-07-03,0.155
2014-07-04,0.154
2014-07-07,0.153
2014-07-08,0.153
2014-07-09,0.153
2014-07-10,0.153
2014-07-11,0.154
2014-07-14,0.153
2014-07-15,0.153
2014-07-16,0.151
2014-07-17,0.152
2014-07-18,0.153
2014-07-21,0.155
2014-07-22,0.156
2014-07-23,0.158
2014-07-24,0.159
2014-07-25,0.159
2014-07-28,0.158
2014-07-29,0.159
2014-07-30,0.158
2014-07-31,0.158
2014-08-01,0.158
2014-08-04,0.156
2014-08-05,0.157
2014-08-06,0.154
2014-08-07,0.152
2014-08-08,0.152
2014-08-11,0.151
2014-08-12,0.151
2014-08-13,0.15
2014-08-14,0.149
2014-08-15,0.147
2014-08-18,0.147
2014-08-19,0.144
2014-08-20,0.139
2014-08-21,0.137
2014-08-22,0.137
2014-08-25,0.129
2014-08-26,0.125
2014-08-27,0.121
2014-08-28,0.119
2014-08-29,0.117
2014-09-01,0.114
2014-09-02,0.108
2014-09-03,0.106
2014-09-04,0.104
2014-09-05,0.063
2014-09-08,0.056
2014-09-09,0.051
2014-09-10,0.049
2014-09-11,0.047
2014-09-12,0.046
2014-09-15,0.046
2014-09-16,0.045
2014-09-17,0.046
2014-09-18,0.046
2014-09-19,0.046
2014-09-22,0.044
2014-09-23,0.042
2014-09-24,0.043
2014-09-25,0.042
2014-09-26,0.042
2014-09-29,0.043
2014-09-30,0.043
2014-10-01,0.042
2014-10-02,0.041
2014-10-03,0.042
2014-10-06,0.041
2014-10-07,0.042
2014-10-08,0.042
2014-10-09,0.042
2014-10-10,0.044
2014-10-13,0.044
2014-10-14,0.045
2014-10-15,0.044
2014-10-16,0.044
2014-10-17,0.045
2014-10-20,0.045
2014-10-21,0.046
2014-10-22,0.047
2014-10-23,0.049
2014-10-24,0.049
2014-10-27,0.05
2014-10-28,0.049
2014-10-29,0.049
2014-10-30,0.051
2014-10-31,0.051
2014-11-03,0.051
2014-11-04,0.049
2014-11-05,0.045
2014-11-06,0.045
2014-11-07,0.045
2014-11-10,0.044
2014-11-11,0.045
2014-11-12,0.044
2014-11-13,0.042
2014-11-14,0.041
2014-11-17,0.042
2014-11-18,0.042
2014-11-19,0.042
2014-11-20,0.042
2014-11-21,0.041
2014-11-24,0.043
2014-11-25,0.042
2014-11-26,0.045
2014-11-27,0.044
2014-11-28,0.044
2014-12-01,0.044
2014-12-02,0.045
2014-12-03,0.044
2014-12-04,0.045
2014-12-05,0.048
2014-12-08,0.048
2014-12-09,0.046
2014-12-10,0.046
2014-12-11,0.047
2014-12-12,0.048
2014-12-15,0.049
